account;category;currency;amount;ref_currency_amount;type;payment_type;payment_type_local;note;date;gps_latitude;gps_longitude;gps_accuracy_in_meters;warranty_in_month;transfer;payee;labels;envelope_id;custom_category
Monthly expenses;Groceries;EUR;-10.09;-10.09;Expenses;CASH;Cash;;2019-03-29 17:39:05;48.10765;11.72266;19;0;false;Lidl;Household;1000;false
Monthly expenses;Public transport;EUR;-2.90;-2.90;Expenses;CASH;Cash;to jagdfeldring;2019-03-29 16:27:26;48.18603;11.54874;64;0;false;mvv;Household;4000;false
Monthly expenses;Restaurant, fast-food;EUR;-9.00;-9.00;Expenses;CASH;Cash;pizza;2019-03-27 14:50:37;48.10666;11.64388;13;0;false;Domino's;Household;1001;false
Monthly expenses;Vehicle maintenance;EUR;-10.50;-10.50;Expenses;CASH;Cash;car wash;2019-03-27 14:48:44;48.10665;11.64389;15;0;false;;Household;5002;false
Monthly expenses;Internet;EUR;-30.00;-30.00;Expenses;CASH;Cash;;2019-03-27 01:00:00;;;;0;false;Vodafone;;7002;false
Monthly expenses;Groceries;EUR;-14.83;-14.83;Expenses;CASH;Cash;turkish grocery;2019-03-25 19:30:24;48.19638;11.67841;1860;0;false;;Household;1000;false
Monthly expenses;Groceries;EUR;-3.98;-3.98;Expenses;CASH;Cash;chocolate;2019-03-25 12:43:18;48.18371;11.53803;44;0;false;kaufhof;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-4.50;-4.50;Expenses;CASH;Cash;turkish lunch;2019-03-25 12:42:59;48.18323;11.53688;18;0;false;;Household;1001;false
Monthly expenses;Restaurant, fast-food;EUR;-22.50;-22.50;Expenses;CASH;Cash;zuckspitze;2019-03-23 17:33:47;47.4912;11.08493;50;0;false;pizza hut;Household;1001;false
Monthly expenses;Parking;EUR;-5.00;-5.00;Expenses;CASH;Cash;zuckspitze;2019-03-23 17:33:30;47.4912;11.08493;50;0;false;;Household;5001;false
Monthly expenses;Electronics, accessories;EUR;-14.99;-14.99;Expenses;CASH;Cash;fifa 18;2019-03-22 13:13:23;48.18313;11.53703;18;0;false;game stop;Household;2006;false
Monthly expenses;Restaurant, fast-food;EUR;-4.50;-4.50;Expenses;CASH;Cash;turkish lunch;2019-03-22 13:12:51;48.18325;11.53666;15;0;false;;Household;1001;false
Monthly expenses;Restaurant, fast-food;EUR;-50.00;-50.00;Expenses;CASH;Cash;dinner with russell;2019-03-19 23:09:27;48.10555;11.72589;15;0;false;Little India;Household;1001;false
Monthly expenses;Skype;EUR;-14.28;-14.28;Expenses;CASH;Cash;;2019-03-19 01:00:00;;;;0;false;PayPal;;7005;true
Monthly expenses;Restaurant, fast-food;EUR;-4.50;-4.50;Expenses;CASH;Cash;turkish lunch;2019-03-18 12:41:50;;;;0;false;;Household;1001;false
Monthly expenses;Groceries;EUR;-13.88;-13.88;Expenses;CASH;Cash;;2019-03-16 18:14:26;48.10953;11.71751;28;0;false;Aldi;Household;1000;false
Monthly expenses;Internet;EUR;-19.95;-19.95;Expenses;CASH;Cash;temporary internet;2019-03-16 00:27:10;48.10615;11.72553;16;0;false;Telecom Fon;Household;7002;false
Monthly expenses;Groceries;EUR;-6.52;-6.52;Expenses;CASH;Cash;;2019-03-15 16:03:17;48.10733;11.72265;19;0;false;lidl;Household;1000;false
Monthly expenses;Wellness, beauty;EUR;-14.00;-14.00;Expenses;CASH;Cash;haircut asish;2019-03-15 15:54:07;48.10764;11.7228;16;0;false;;Household;6001;false
Monthly expenses;Restaurant, fast-food;EUR;-4.50;-4.50;Expenses;CASH;Cash;turkish lunch;2019-03-14 13:03:18;48.1062;11.72566;18;0;false;;Household;1001;false
Monthly expenses;Restaurant, fast-food;EUR;-4.50;-4.50;Expenses;CASH;Cash;turkish lunch;2019-03-13 13:02:44;48.1062;11.72566;15;0;false;;Household;1001;false
Monthly expenses;Restaurant, fast-food;EUR;-4.50;-4.50;Expenses;CASH;Cash;turkish lunch;2019-03-12 12:57:23;48.18346;11.53465;16;0;false;;Household;1001;false
Monthly expenses;Groceries;EUR;-14.50;-14.50;Expenses;CASH;Cash;;2019-03-11 17:02:04;48.1062;11.72566;18;0;false;Haat Bazaar;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-4.50;-4.50;Expenses;CASH;Cash;turkish lunch;2019-03-11 12:45:02;48.1871;11.54372;15;0;false;;Household;1001;false
Monthly expenses;Energy, utilities;EUR;-30.00;-30.00;Expenses;CASH;Cash;;2019-03-11 01:00:00;;;;0;false;Enbw;;3002;false
Monthly expenses;Restaurant, fast-food;EUR;-7.00;-7.00;Expenses;CASH;Cash;pizza;2019-03-10 16:17:50;48.06325;11.66224;17;0;false;Domino's;Household;1001;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (anwasha);2019-03-10 01:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (asish);2019-03-10 01:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Groceries;EUR;-1.29;-1.29;Expenses;CASH;Cash;;2019-03-09 17:13:07;48.10764;11.72244;16;0;false;lidl;Household;1000;false
Monthly expenses;Internet;EUR;-19.95;-19.95;Expenses;CASH;Cash;temporary internet;2019-03-09 15:48:54;48.1062;11.72567;16;0;false;Telecom Fon;Household;7002;false
Monthly expenses;Clothes & shoes;EUR;-3.99;-3.99;Expenses;CASH;Cash;socks;2019-03-09 12:10:17;48.1062;11.72566;16;0;false;NKD;Household;2000;false
Monthly expenses;Groceries;EUR;-4.33;-4.33;Expenses;CASH;Cash;;2019-03-09 12:09:56;48.1062;11.72566;16;0;false;Aldi;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-4.50;-4.50;Expenses;CASH;Cash;turkish lunch;2019-03-08 13:02:58;48.10619;11.72567;15;0;false;;Household;1001;false
Monthly expenses;Groceries;EUR;-23.93;-23.93;Expenses;CASH;Cash;;2019-03-05 17:12:16;48.1062;11.72566;16;0;false;Rewe;Household;1000;false
Monthly expenses;Home;EUR;-27.96;-27.96;Expenses;CASH;Cash;shower curtain rod, tepisch;2019-03-05 15:08:22;48.30378;11.63352;16;0;false;ikea;Household;2004;false
Monthly expenses;Groceries;EUR;-14.63;-14.63;Expenses;CASH;Cash;;2019-03-04 12:06:21;48.10767;11.72278;33;0;false;lidl;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-7.18;-7.18;Expenses;CASH;Cash;;2019-03-03 13:40:24;48.40366;9.97527;64;0;false;kfc;Household;1001;false
Monthly expenses;Restaurant, fast-food;EUR;-21.00;-21.00;Expenses;CASH;Cash;lunch with sajib & wadud;2019-03-02 19:25:03;48.202;11.5857;17;0;false;;Household;1001;false
Monthly expenses;Fuel;EUR;-44.69;-44.69;Expenses;CASH;Cash;move to Munich;2019-03-02 19:24:53;48.20136;11.58597;47;0;false;aral;Household;5000;false
Monthly expenses;Rentals;EUR;-188.27;-188.27;Expenses;CASH;Cash;move to Munich;2019-03-02 10:00:55;48.10617;11.72556;16;0;false;europecar;Household;5003;false
Monthly expenses;Groceries;EUR;-1.25;-1.25;Expenses;CASH;Cash;;2019-03-01 11:59:37;48.40964;9.96415;15;0;false;kaufland;Household;1000;false
Monthly expenses;Rent;EUR;-1060.00;-1060.00;Expenses;CASH;Cash;;2019-03-01 01:00:50;;;;0;false;Vonovia;;3000;false
Monthly expenses;Vehicle;EUR;-413.28;-413.28;Expenses;CASH;Cash;;2019-03-01 01:00:00;;;;0;false;BMW;;5004;false
Monthly expenses;TV, Streaming;EUR;-52.50;-52.50;Expenses;CASH;Cash;;2019-03-01 01:00:00;;;;0;false;ARD;;6008;false
Monthly expenses;Restaurant, fast-food;EUR;-20.97;-20.97;Expenses;CASH;Cash;pizza with sajib;2019-02-27 20:57:24;48.10691;11.64189;15;0;false;Domino's;Household;1001;false
Monthly expenses;Internet;EUR;-17.99;-17.99;Expenses;CASH;Cash;aldi talk;2019-02-27 19:01:35;48.10927;11.71788;17;0;false;aldi;Household;7002;false
Monthly expenses;Restaurant, fast-food;EUR;-4.50;-4.50;Expenses;CASH;Cash;lunch with Khaled vai;2019-02-27 13:03:58;48.18684;11.54346;19;0;false;;Household;1001;false
Monthly expenses;Internet;EUR;-20.00;-20.00;Expenses;CASH;Cash;;2019-02-27 01:00:00;;;;0;false;Vodafone;;7002;false
Monthly expenses;Groceries;EUR;-3.63;-3.63;Expenses;CASH;Cash;;2019-02-26 16:34:27;48.15812;11.64115;15;0;false;Rewe;Household;1000;false
Monthly expenses;Groceries;EUR;-8.56;-8.56;Expenses;CASH;Cash;;2019-02-26 13:54:52;48.15818;11.64101;16;0;false;Rewe;Household;1000;false
Monthly expenses;Groceries;EUR;-14.06;-14.06;Expenses;CASH;Cash;;2019-02-23 19:12:45;;;;0;false;Rewe;Household;1000;false
Monthly expenses;Groceries;EUR;-2.28;-2.28;Expenses;CASH;Cash;;2019-02-22 21:10:22;48.40935;9.96162;30;0;false;Rewe;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-11.00;-11.00;Expenses;CASH;Cash;lunch with Khaled vai;2019-02-21 13:52:17;48.18715;11.54416;16;0;false;;Household;1001;false
Monthly expenses;Parking;EUR;-12.50;-12.50;Expenses;CASH;Cash;Airport Munich;2019-02-20 09:45:46;48.18703;11.54367;17;0;false;;Household;5001;false
Monthly expenses;Restaurant, fast-food;EUR;-12.48;-12.48;Expenses;CASH;Cash;pizza;2019-02-19 19:31:28;48.40964;9.96414;14;0;false;Domino's;Household;1001;false
Monthly expenses;Groceries;EUR;-7.36;-7.36;Expenses;CASH;Cash;;2019-02-19 19:06:49;48.41371;9.94564;52;0;false;Rewe;Household;1000;false
Monthly expenses;Drug-store, chemist;EUR;-23.90;-23.90;Expenses;CASH;Cash;sunscreen;2019-02-19 11:26:34;48.40852;9.96704;15;0;false;;Household;2011;false
Monthly expenses;Skype;EUR;-14.28;-14.28;Expenses;CASH;Cash;;2019-02-19 01:00:00;;;;0;false;PayPal;;7005;true
Monthly expenses;Gifts, joy;EUR;-23.90;-23.90;Expenses;CASH;Cash;cosmetics;2019-02-16 19:05:15;48.39755;9.99305;17;0;false;Douglas;Household|Bangladesh Trip 02.2019;2007;false
Monthly expenses;Gifts, joy;EUR;-120.39;-120.39;Expenses;CASH;Cash;cosmetics;2019-02-16 18:30:09;48.39861;9.9907;16;0;false;Rossman;Household|Bangladesh Trip 02.2019;2007;false
Monthly expenses;Home;EUR;-26.20;-26.20;Expenses;CASH;Cash;box;2019-02-16 16:44:38;48.40049;9.969;24;0;false;bauhaus;Household;2004;false
Monthly expenses;Restaurant, fast-food;EUR;-40.00;-40.00;Expenses;CASH;Cash;valentine dinner;2019-02-15 21:45:59;48.40784;9.96427;23;0;false;;Household;1001;false
Monthly expenses;Groceries;EUR;-3.99;-3.99;Expenses;CASH;Cash;flower;2019-02-13 20:40:40;;;;0;false;Rewe;Household;1000;false
Monthly expenses;Home;EUR;-7.99;-7.99;Expenses;CASH;Cash;cake career;2019-02-13 18:22:28;48.19193;11.50027;53;0;false;hit;Household;2004;false
Monthly expenses;Charity, gifts;EUR;-69.50;-69.50;Expenses;CASH;Cash;anwasha birthday;2019-02-13 13:03:07;48.18338;11.53552;16;0;false;mac;Household;6010;false
Monthly expenses;Restaurant, fast-food;EUR;-4.50;-4.50;Expenses;CASH;Cash;lunch;2019-02-13 13:00:30;48.18709;11.54368;16;0;false;;Household;1001;false
Monthly expenses;Groceries;EUR;-7.57;-7.57;Expenses;CASH;Cash;;2019-02-12 23:00:10;48.40964;9.96417;14;0;false;Rewe;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-9.00;-9.00;Expenses;CASH;Cash;workshop dinner;2019-02-11 21:19:44;;;;0;false;Domino's;Household;1001;false
Monthly expenses;Groceries;EUR;-25.68;-25.68;Expenses;CASH;Cash;;2019-02-11 19:40:23;;;;0;false;kaufland;Household;1000;false
Monthly expenses;Energy, utilities;EUR;-27.00;-27.00;Expenses;CASH;Cash;;2019-02-11 01:00:00;;;;0;false;Enbw;;3002;false
Monthly expenses;Others;EUR;-50.00;-50.00;Expenses;CASH;Cash;anwasha;2019-02-10 21:59:47;48.40964;9.96417;13;0;false;;Household;11000;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (anwasha);2019-02-10 01:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (asish);2019-02-10 01:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Groceries;EUR;-7.46;-7.46;Expenses;CASH;Cash;;2019-02-08 18:49:47;48.42943;9.97659;1431;0;false;Rewe;Household;1000;false
Monthly expenses;Holiday, trips, hotels;EUR;-708.00;-708.00;Expenses;CASH;Cash;anwasha Bangladesh flight;2019-02-07 23:29:07;48.40965;9.96415;14;0;false;;Household;6009;false
Monthly expenses;Restaurant, fast-food;EUR;-3.80;-3.80;Expenses;CASH;Cash;;2019-02-05 21:51:04;48.18415;11.53058;29;0;false;McDonald's;Household;1001;false
Monthly expenses;Restaurant, fast-food;EUR;-12.80;-12.80;Expenses;CASH;Cash;bmw team event;2019-02-05 21:22:12;48.18416;11.53062;29;0;false;;Household;1001;false
Monthly expenses;Others;EUR;-50.00;-50.00;Expenses;CASH;Cash;anwasha;2019-02-04 20:40:34;48.40966;9.96416;14;0;false;;Household;11000;false
Monthly expenses;Groceries;EUR;-34.68;-34.68;Expenses;CASH;Cash;;2019-02-02 13:12:25;48.13823;11.56364;16;0;false;Haat Bazaar;Household;1000;false
Monthly expenses;Groceries;EUR;-48.99;-48.99;Expenses;CASH;Cash;;2019-02-01 19:41:02;;;;0;false;Aldi;Household;1000;false
Monthly expenses;Rent;EUR;-781.14;-781.14;Expenses;CASH;Cash;;2019-02-01 01:00:00;;;;0;false;Vonovia;;3000;false
Monthly expenses;Vehicle;EUR;-413.28;-413.28;Expenses;CASH;Cash;;2019-02-01 01:00:00;;;;0;false;BMW;;5004;false
Monthly expenses;Gifts, joy;EUR;-20.00;-20.00;Expenses;CASH;Cash;marian;2019-01-31 20:07:02;48.4096;9.96419;15;0;false;toysrus;Household;2007;false
Monthly expenses;Groceries;EUR;-32.45;-32.45;Expenses;CASH;Cash;;2019-01-30 12:51:39;48.39285;10.0111;17;0;false;dogancan;Household;1000;false
Monthly expenses;Internet;EUR;-20.00;-20.00;Expenses;CASH;Cash;;2019-01-27 01:00:00;;;;0;false;Vodafone;;7002;false
Monthly expenses;Parking;EUR;-1.50;-1.50;Expenses;CASH;Cash;;2019-01-26 18:01:10;48.39181;9.99445;16;0;false;;Household;5001;false
Monthly expenses;Groceries;EUR;-8.61;-8.61;Expenses;CASH;Cash;;2019-01-26 17:58:19;48.39269;10.00288;17;0;false;Rewe;Household;1000;false
Monthly expenses;Gifts, joy;EUR;-10.00;-10.00;Expenses;CASH;Cash;bag - motuni marriage anniversary;2019-01-26 17:43:46;48.39283;10.00319;23;0;false;colloseum;Household;2007;false
Monthly expenses;Clothes & shoes;EUR;-20.00;-20.00;Expenses;CASH;Cash;anwasha clothes;2019-01-26 17:43:06;48.393;10.00336;16;0;false;colloseum;Household;2000;false
Monthly expenses;Gifts, joy;EUR;-8.00;-8.00;Expenses;CASH;Cash;motuni marriage anniversary;2019-01-26 17:12:29;48.39252;10.00275;16;0;false;;Household;2007;false
Monthly expenses;Clothes & shoes;EUR;-11.18;-11.18;Expenses;CASH;Cash;;2019-01-26 15:52:54;48.41384;9.949;82;0;false;tally weill;Household;2000;false
Monthly expenses;Restaurant, fast-food;EUR;-9.50;-9.50;Expenses;CASH;Cash;lehrer pizza;2019-01-26 13:06:36;48.39965;9.99539;12;0;false;;Household;1001;false
Monthly expenses;Parking;EUR;-1.50;-1.50;Expenses;CASH;Cash;vhs Prüfung;2019-01-26 13:06:06;48.39965;9.9954;15;0;false;;Household;5001;false
Monthly expenses;Groceries;EUR;-2.99;-2.99;Expenses;CASH;Cash;;2019-01-25 19:23:14;48.40964;9.96417;13;0;false;Rewe;Household;1000;false
Monthly expenses;Fuel;EUR;-37.89;-37.89;Expenses;CASH;Cash;;2019-01-23 12:31:03;48.18708;11.54372;15;0;false;aral;Household;5000;false
Monthly expenses;Groceries;EUR;-11.53;-11.53;Expenses;CASH;Cash;;2019-01-22 12:51:48;48.18708;11.54372;16;0;false;Aldi;Household;1000;false
Monthly expenses;Home;EUR;-4.99;-4.99;Expenses;CASH;Cash;cake pan;2019-01-21 14:59:01;48.40891;9.96316;56;0;false;ikea;Household;2004;false
Monthly expenses;Groceries;EUR;-14.85;-14.85;Expenses;CASH;Cash;;2019-01-21 14:29:31;48.40119;9.97398;27;0;false;kaufland;Household;1000;false
Monthly expenses;Gifts, joy;EUR;-149.00;-149.00;Expenses;CASH;Cash;anniversary ring;2019-01-21 14:20:08;48.40113;9.9739;23;0;false;Christ;Household;2007;false
Monthly expenses;Restaurant, fast-food;EUR;-3.70;-3.70;Expenses;CASH;Cash;breakfast;2019-01-21 13:06:56;48.39275;10.00311;30;0;false;staib neu ulm;Household;1001;false
Monthly expenses;Home;EUR;-6.20;-6.20;Expenses;CASH;Cash;;2019-01-21 13:03:45;48.39276;10.00315;18;0;false;1€ shoo;Household;2004;false
Monthly expenses;Skype;EUR;-14.28;-14.28;Expenses;CASH;Cash;;2019-01-19 01:00:00;;;;0;false;PayPal;;7005;true
Monthly expenses;Groceries;EUR;-3.28;-3.28;Expenses;CASH;Cash;;2019-01-18 10:34:41;48.40946;9.95907;23;0;false;Rewe;Household;1000;false
Monthly expenses;Parking;EUR;-15.00;-15.00;Expenses;CASH;Cash;parking fine;2019-01-16 11:51:49;48.18714;11.54375;15;0;false;ulm;Household;5001;false
Monthly expenses;Others;EUR;-20.00;-20.00;Expenses;CASH;Cash;anwasha;2019-01-15 22:48:12;48.40964;9.96418;10;0;false;;Household;11000;false
Monthly expenses;Books, audio, subscriptions;EUR;-20.00;-20.00;Expenses;CASH;Cash;german language exam book;2019-01-15 22:47:29;48.40964;9.96418;11;0;false;;Household;6007;false
Monthly expenses;Groceries;EUR;-34.40;-34.40;Expenses;CASH;Cash;;2019-01-15 19:19:46;48.40063;9.97069;68;0;false;Aldi;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-12.00;-12.00;Expenses;CASH;Cash;;2019-01-13 19:30:00;;;;0;false;Dominos;Household;1001;false
Monthly expenses;Public transport;EUR;-25.00;-25.00;Expenses;CASH;Cash;Bayern ticket;2019-01-11 10:46:47;48.18713;11.54374;15;0;false;DB;Household;4000;false
Monthly expenses;Public transport;EUR;-32.40;-32.40;Expenses;CASH;Cash;ulm hbf to munich hbf;2019-01-11 06:37:45;48.3978;9.98422;47;0;false;DB;Household;4000;false
Monthly expenses;Public transport;EUR;-2.30;-2.30;Expenses;CASH;Cash;Stifterweg to ulm hbf;2019-01-11 06:16:17;48.40843;9.96819;35;0;false;;Household;4000;false
Monthly expenses;Energy, utilities;EUR;-27.00;-27.00;Expenses;CASH;Cash;;2019-01-11 01:00:25;;;;0;false;Enbw;;3002;false
Monthly expenses;Restaurant, fast-food;EUR;-2.79;-2.79;Expenses;CASH;Cash;coffee;2019-01-10 18:34:45;48.11923;11.67735;26;0;false;McDonald's;Household;1001;false
Monthly expenses;Groceries;EUR;-20.20;-20.20;Expenses;CASH;Cash;;2019-01-10 17:48:37;48.1097;11.71794;44;0;false;Aldi;Household;1000;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (anwasha);2019-01-10 01:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (asish);2019-01-10 01:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Restaurant, fast-food;EUR;-7.00;-7.00;Expenses;CASH;Cash;lunch;2019-01-08 19:03:18;48.40964;9.96417;14;0;false;BMW Canteen;Household;1001;false
Monthly expenses;Health care, doctor;EUR;-5.00;-5.00;Expenses;CASH;Cash;;2019-01-08 19:02:42;48.40965;9.96416;14;0;false;;Household;6000;false
Monthly expenses;Restaurant, fast-food;EUR;-2.29;-2.29;Expenses;CASH;Cash;capuchino;2019-01-08 08:03:42;48.41198;10.44008;9;0;false;McDonald's;Household;1001;false
Monthly expenses;Others;EUR;-50.00;-50.00;Expenses;CASH;Cash;;2019-01-07 22:01:04;48.40964;9.96418;14;0;false;anwasha;Household;11000;false
Monthly expenses;Electronics, accessories;EUR;-9.99;-9.99;Expenses;CASH;Cash;phone screen protector;2019-01-06 22:38:12;48.40965;9.96417;14;0;false;amazon;Household;2006;false
Monthly expenses;Stationery, tools;EUR;-1.54;-1.54;Expenses;CASH;Cash;baking cup;2019-01-06 22:37:33;48.40965;9.96416;14;0;false;amazon;Household;2008;false
Monthly expenses;Clothes & shoes;EUR;-2.00;-2.00;Expenses;CASH;Cash;tshirt;2019-01-05 19:41:32;;;;0;false;c&a;Household;2000;false
Monthly expenses;Groceries;EUR;-32.16;-32.16;Expenses;CASH;Cash;turkish grocery;2019-01-05 18:23:23;48.39207;10.02092;14;0;false;dogancan;Household;1000;false
Monthly expenses;Groceries;EUR;-7.20;-7.20;Expenses;CASH;Cash;Russian shop;2019-01-05 17:47:41;48.36386;10.01193;15;0;false;;Household;1000;false
Monthly expenses;Vehicle;EUR;-413.28;-413.28;Expenses;CASH;Cash;;2019-01-01 01:00:00;;;;0;false;BMW;;5004;false
Monthly expenses;Rent;EUR;-774.89;-774.89;Expenses;CASH;Cash;;2019-01-01 01:00:00;;;;0;false;Vonovia;;3000;false
Monthly expenses;Gifts, joy;EUR;-7.00;-7.00;Expenses;CASH;Cash;berlin;2018-12-28 19:07:48;48.39824;9.98823;15;0;false;Mueller;Household;2007;false
Monthly expenses;Home;EUR;-4.43;-4.43;Expenses;CASH;Cash;bulb 💡;2018-12-28 19:06:38;48.39826;9.98819;15;0;false;Mueller;Household;2004;false
Monthly expenses;Wellness, beauty;EUR;-16.00;-16.00;Expenses;CASH;Cash;wash clothes;2018-12-28 10:24:49;48.39489;9.96887;30;0;false;;Household;6001;false
Monthly expenses;Groceries;EUR;-16.49;-16.49;Expenses;CASH;Cash;;2018-12-27 15:44:14;;;;0;false;Rewe;Household;1000;false
Monthly expenses;Groceries;EUR;-4.82;-4.82;Expenses;CASH;Cash;;2018-12-27 15:09:56;48.40141;9.97255;16;0;false;Aldi;Household;1000;false
Monthly expenses;Internet;EUR;-20.00;-20.00;Expenses;CASH;Cash;;2018-12-27 01:00:00;;;;0;false;Vodafone;;7002;false
Monthly expenses;Health and beauty;EUR;-25.00;-25.00;Expenses;CASH;Cash;face hydration cream;2018-12-24 13:57:38;48.40008;9.99034;16;0;false;body shop;Household;2002;false
Monthly expenses;Gifts, joy;EUR;-11.90;-11.90;Expenses;CASH;Cash;;2018-12-24 13:24:34;48.40015;9.95975;22;0;false;deichmann;Bangladesh Trip 02.2019;2007;false
Monthly expenses;Health and beauty;EUR;-10.00;-10.00;Expenses;CASH;Cash;;2018-12-24 13:15:00;;;;0;false;Mueller;Household;2002;false
Monthly expenses;Gifts, joy;EUR;-32.80;-32.80;Expenses;CASH;Cash;;2018-12-24 13:13:00;48.40009;9.95998;15;0;false;Mueller;Bangladesh Trip 02.2019;2007;false
Monthly expenses;Groceries;EUR;-36.52;-36.52;Expenses;CASH;Cash;;2018-12-24 11:51:32;48.40142;9.97256;16;0;false;Aldi;Household;1000;false
Monthly expenses;Parking;EUR;-3.30;-3.30;Expenses;CASH;Cash;Salzburg parking;2018-12-23 23:56:55;48.40964;9.96418;14;0;false;;Household;5001;false
Monthly expenses;Holiday, trips, hotels;EUR;-10.00;-10.00;Expenses;CASH;Cash;Austria autobahn toll;2018-12-23 23:55:38;48.40964;9.96417;14;0;false;;Household;6009;false
Monthly expenses;Active sport, fitness;EUR;-14.00;-14.00;Expenses;CASH;Cash;Bowlin;2018-12-22 23:54:05;48.40964;9.96417;14;0;false;;Household;6002;false
Monthly expenses;Parking;EUR;-6.00;-6.00;Expenses;CASH;Cash;bd shipping;2018-12-21 20:08:07;48.39743;9.99341;56;0;false;;Household|Bangladesh Trip 02.2019;5001;false
Monthly expenses;Gifts, joy;EUR;-103.33;-103.33;Expenses;CASH;Cash;chocolate;2018-12-21 19:40:13;48.39852;9.98563;15;0;false;kaufhof;Bangladesh Trip 02.2019;2007;false
Monthly expenses;Gifts, joy;EUR;-230.80;-230.80;Expenses;CASH;Cash;cosmetics;2018-12-21 19:00:11;48.39803;9.99041;15;0;false;Rossman;Bangladesh Trip 02.2019;2007;false
Monthly expenses;Skype;EUR;-14.28;-14.28;Expenses;CASH;Cash;;2018-12-19 01:00:00;;;;0;false;PayPal;;7005;true
Monthly expenses;Clothes & shoes;EUR;-25.00;-25.00;Expenses;CASH;Cash;winter boots (anwasha);2018-12-18 20:04:14;48.04671;11.65382;1200;0;false;shoe4you;Household;2000;false
Monthly expenses;Restaurant, fast-food;EUR;-10.50;-10.50;Expenses;CASH;Cash;;2018-12-18 19:30:22;48.04262;11.66383;60;0;false;kfc;Household;1001;false
Monthly expenses;Active sport, fitness;EUR;-19.96;-19.96;Expenses;CASH;Cash;;2018-12-17 08:30:00;;;;0;false;TrendyOne;Household;6002;false
Monthly expenses;Electronics, accessories;EUR;-19.58;-19.58;Expenses;CASH;Cash;cloth iron;2018-12-16 22:48:02;48.40964;9.96418;14;0;false;amazon;;2006;false
Monthly expenses;Groceries;EUR;-31.80;-31.80;Expenses;CASH;Cash;dry fruits;2018-12-16 22:47:22;48.40964;9.96418;14;0;false;amazon;Household;1000;false
Monthly expenses;Electronics, accessories;EUR;-549.00;-549.00;Expenses;CASH;Cash;Oneplus 6T;2018-12-15 20:57:33;48.40964;9.96418;14;0;false;;;2006;false
Monthly expenses;Clothes & shoes;EUR;-15.89;-15.89;Expenses;CASH;Cash;winter clothes;2018-12-15 19:33:24;48.39967;9.96142;15;0;false;c&a;Household;2000;false
Monthly expenses;Drug-store, chemist;EUR;-14.97;-14.97;Expenses;CASH;Cash;;2018-12-15 19:13:44;48.39986;9.96081;26;0;false;;Household;2011;false
Monthly expenses;Groceries;EUR;-23.38;-23.38;Expenses;CASH;Cash;;2018-12-15 18:28:22;48.37714;10.00643;100;0;false;lidl;Household;1000;false
Monthly expenses;Gifts, joy;EUR;-20.00;-20.00;Expenses;CASH;Cash;alam vai;2018-12-15 17:57:13;48.38457;10.0228;1200;0;false;poco;Household;2007;false
Monthly expenses;Home;EUR;-11.23;-11.23;Expenses;CASH;Cash;Christmas lights;2018-12-15 17:56:44;48.38695;10.02083;1000;0;false;poco;Household;2004;false
Monthly expenses;Groceries;EUR;-5.00;-5.00;Expenses;CASH;Cash;;2018-12-15 15:20:36;48.40094;9.99676;16;0;false;bangla dokan ulm;Household;1000;false
Monthly expenses;Public transport;EUR;-8.80;-8.80;Expenses;CASH;Cash;weinachtsmarkt tour;2018-12-12 20:10:09;48.4092;9.95956;15;0;false;;Household;4000;false
Monthly expenses;Groceries;EUR;-4.07;-4.07;Expenses;CASH;Cash;;2018-12-12 20:09:20;48.40962;9.95909;25;0;false;Rewe;Household;1000;false
Monthly expenses;Drug-store, chemist;EUR;-24.39;-24.39;Expenses;CASH;Cash;;2018-12-12 19:38:14;48.39758;9.99549;15;0;false;Rossman + dm;Household;2011;false
Monthly expenses;Groceries;EUR;-22.42;-22.42;Expenses;CASH;Cash;;2018-12-12 09:53:10;48.39193;10.02203;100;0;false;dogancan;Household;1000;false
Monthly expenses;Energy, utilities;EUR;-23.00;-23.00;Expenses;CASH;Cash;;2018-12-11 01:00:00;;;;0;false;Enbw;;3002;false
